date,location_name,location,value
2021-05-02,Lubelskie,PL75,122334
2021-05-02,Lubuskie,PL76,72324
2021-05-02,Malopolskie,PL77,216384
2021-05-02,Mazowieckie,PL78,386302
2021-05-02,Opolskie,PL79,67189
2021-05-02,Podkarpackie,PL80,124536
2021-05-02,Podlaskie,PL81,68075
2021-05-02,Pomorskie,PL82,187653
2021-05-02,Slaskie,PL83,351547
2021-05-02,Swietokrzyskie,PL84,70896
2021-05-02,Warminsko-Mazurskie,PL85,119780
2021-05-02,Wielkopolskie,PL86,276636
2021-05-02,Zachodniopomorskie,PL87,125635
2021-05-03,Poland,PL,2801877
2021-05-03,Dolnoslaskie,PL72,205947
2021-05-03,Kujawsko-Pomorskie,PL73,177148
2021-05-03,Lodzkie,PL74,173875
2021-05-03,Lubelskie,PL75,122488
2021-05-03,Lubuskie,PL76,72432
2021-05-03,Malopolskie,PL77,216862
2021-05-03,Mazowieckie,PL78,386898
2021-05-03,Opolskie,PL79,67400
2021-05-03,Podkarpackie,PL80,124642
2021-05-03,Podlaskie,PL81,68148
2021-05-03,Pomorskie,PL82,187938
2021-05-03,Slaskie,PL83,352271
2021-05-03,Swietokrzyskie,PL84,71022
2021-05-03,Warminsko-Mazurskie,PL85,119855
2021-05-03,Wielkopolskie,PL86,277107
2021-05-03,Zachodniopomorskie,PL87,125834
2021-05-04,Poland,PL,2804402
2021-05-04,Dolnoslaskie,PL72,206170
2021-05-04,Kujawsko-Pomorskie,PL73,177278
2021-05-04,Lodzkie,PL74,174115
2021-05-04,Lubelskie,PL75,122576
2021-05-04,Lubuskie,PL76,72467
2021-05-04,Malopolskie,PL77,217082
2021-05-04,Mazowieckie,PL78,387264
2021-05-04,Opolskie,PL79,67462
2021-05-04,Podkarpackie,PL80,124711
2021-05-04,Podlaskie,PL81,68182
2021-05-04,Pomorskie,PL82,188101
2021-05-04,Slaskie,PL83,352648
2021-05-04,Swietokrzyskie,PL84,71083
2021-05-04,Warminsko-Mazurskie,PL85,119902
2021-05-04,Wielkopolskie,PL86,277350
2021-05-04,Zachodniopomorskie,PL87,125964
2021-05-05,Poland,PL,2806698
2021-05-05,Dolnoslaskie,PL72,206352
2021-05-05,Kujawsko-Pomorskie,PL73,177409
2021-05-05,Lodzkie,PL74,174299
2021-05-05,Lubelskie,PL75,122683
2021-05-05,Lubuskie,PL76,72520
2021-05-05,Malopolskie,PL77,217295
2021-05-05,Mazowieckie,PL78,387542
2021-05-05,Opolskie,PL79,67538
2021-05-05,Podkarpackie,PL80,124777
2021-05-05,Podlaskie,PL81,68214
2021-05-05,Pomorskie,PL82,188246
2021-05-05,Slaskie,PL83,352999
2021-05-05,Swietokrzyskie,PL84,71140
2021-05-05,Warminsko-Mazurskie,PL85,119957
2021-05-05,Wielkopolskie,PL86,277554
2021-05-05,Zachodniopomorskie,PL87,126087
2021-05-06,Poland,PL,2810594
2021-05-06,Dolnoslaskie,PL72,206754
2021-05-06,Kujawsko-Pomorskie,PL73,177625
2021-05-06,Lodzkie,PL74,174670
2021-05-06,Lubelskie,PL75,122981
2021-05-06,Lubuskie,PL76,72591
2021-05-06,Malopolskie,PL77,217580
2021-05-06,Mazowieckie,PL78,388004
2021-05-06,Opolskie,PL79,67642
2021-05-06,Podkarpackie,PL80,124888
2021-05-06,Podlaskie,PL81,68278
2021-05-06,Pomorskie,PL82,188396
2021-05-06,Slaskie,PL83,353500
2021-05-06,Swietokrzyskie,PL84,71244
2021-05-06,Warminsko-Mazurskie,PL85,120061
2021-05-06,Wielkopolskie,PL86,277921
2021-05-06,Zachodniopomorskie,PL87,126335
2021-05-07,Poland,PL,2817025
2021-05-07,Dolnoslaskie,PL72,207397
2021-05-07,Kujawsko-Pomorskie,PL73,177946
2021-05-07,Lodzkie,PL74,175128
2021-05-07,Lubelskie,PL75,123335
2021-05-07,Lubuskie,PL76,72712
2021-05-07,Malopolskie,PL77,218061
2021-05-07,Mazowieckie,PL78,388797
2021-05-07,Opolskie,PL79,67826
2021-05-07,Podkarpackie,PL80,125003
2021-05-07,Podlaskie,PL81,68390
2021-05-07,Pomorskie,PL82,188718
2021-05-07,Slaskie,PL83,354586
2021-05-07,Swietokrzyskie,PL84,71416
2021-05-07,Warminsko-Mazurskie,PL85,120241
2021-05-07,Wielkopolskie,PL86,278674
2021-05-07,Zachodniopomorskie,PL87,126615
2021-05-08,Poland,PL,2823072
2021-05-08,Dolnoslaskie,PL72,207969
2021-05-08,Kujawsko-Pomorskie,PL73,178254
2021-05-08,Lodzkie,PL74,175656
2021-05-08,Lubelskie,PL75,123652
2021-05-08,Lubuskie,PL76,72887
2021-05-08,Malopolskie,PL77,218443
2021-05-08,Mazowieckie,PL78,389494
2021-05-08,Opolskie,PL79,68031
2021-05-08,Podkarpackie,PL80,125157
2021-05-08,Podlaskie,PL81,68518
2021-05-08,Pomorskie,PL82,189101
2021-05-08,Slaskie,PL83,355351
2021-05-08,Swietokrzyskie,PL84,71540
2021-05-08,Warminsko-Mazurskie,PL85,120393
2021-05-08,Wielkopolskie,PL86,279451
2021-05-08,Zachodniopomorskie,PL87,126932
2021-05-09,Poland,PL,2827837
2021-05-09,Dolnoslaskie,PL72,208472
2021-05-09,Kujawsko-Pomorskie,PL73,178460
2021-05-09,Lodzkie,PL74,175982
2021-05-09,Lubelskie,PL75,123878
2021-05-09,Lubuskie,PL76,72997
2021-05-09,Malopolskie,PL77,218810
2021-05-09,Mazowieckie,PL78,390077
2021-05-09,Opolskie,PL79,68196
2021-05-09,Podkarpackie,PL80,125276
2021-05-09,Podlaskie,PL81,68619
2021-05-09,Pomorskie,PL82,189403
2021-05-09,Slaskie,PL83,356063
2021-05-09,Swietokrzyskie,PL84,71659
2021-05-09,Warminsko-Mazurskie,PL85,120542
2021-05-09,Wielkopolskie,PL86,279951
2021-05-09,Zachodniopomorskie,PL87,127156
2021-05-10,Poland,PL,2831689
2021-05-10,Dolnoslaskie,PL72,208796
2021-05-10,Kujawsko-Pomorskie,PL73,178654
2021-05-10,Lodzkie,PL74,176279
2021-05-10,Lubelskie,PL75,124055
2021-05-10,Lubuskie,PL76,73094
2021-05-10,Malopolskie,PL77,219124
2021-05-10,Mazowieckie,PL78,390606
2021-05-10,Opolskie,PL79,68312
2021-05-10,Podkarpackie,PL80,125369
2021-05-10,Podlaskie,PL81,68696
2021-05-10,Pomorskie,PL82,189620
2021-05-10,Slaskie,PL83,356571
2021-05-10,Swietokrzyskie,PL84,71766
2021-05-10,Warminsko-Mazurskie,PL85,120604
2021-05-10,Wielkopolskie,PL86,280452
2021-05-10,Zachodniopomorskie,PL87,127348
2021-05-11,Poland,PL,2833721
2021-05-11,Dolnoslaskie,PL72,208996
2021-05-11,Kujawsko-Pomorskie,PL73,178750
2021-05-11,Lodzkie,PL74,176442
2021-05-11,Lubelskie,PL75,124132
2021-05-11,Lubuskie,PL76,73140
2021-05-11,Malopolskie,PL77,219259
2021-05-11,Mazowieckie,PL78,390926
2021-05-11,Opolskie,PL79,68385
2021-05-11,Podkarpackie,PL80,125423
2021-05-11,Podlaskie,PL81,68744
2021-05-11,Pomorskie,PL82,189749
2021-05-11,Slaskie,PL83,356812
2021-05-11,Swietokrzyskie,PL84,71814
2021-05-11,Warminsko-Mazurskie,PL85,120645
2021-05-11,Wielkopolskie,PL86,280653
2021-05-11,Zachodniopomorskie,PL87,127488
2021-05-12,Poland,PL,2836819
2021-05-12,Dolnoslaskie,PL72,209264
2021-05-12,Kujawsko-Pomorskie,PL73,178958
2021-05-12,Lodzkie,PL74,176738
2021-05-12,Lubelskie,PL75,124358
2021-05-12,Lubuskie,PL76,73200
2021-05-12,Malopolskie,PL77,219459
2021-05-12,Mazowieckie,PL78,391315
2021-05-12,Opolskie,PL79,68470
2021-05-12,Podkarpackie,PL80,125493
2021-05-12,Podlaskie,PL81,68787
2021-05-12,Pomorskie,PL82,189871
2021-05-12,Slaskie,PL83,357238
2021-05-12,Swietokrzyskie,PL84,71894
2021-05-12,Warminsko-Mazurskie,PL85,120759
2021-05-12,Wielkopolskie,PL86,280957
2021-05-12,Zachodniopomorskie,PL87,127662
2021-05-13,Poland,PL,2841074
2021-05-13,Dolnoslaskie,PL72,209628
2021-05-13,Kujawsko-Pomorskie,PL73,179196
2021-05-13,Lodzkie,PL74,177066
2021-05-13,Lubelskie,PL75,124598
2021-05-13,Lubuskie,PL76,73251
2021-05-13,Malopolskie,PL77,219767
2021-05-13,Mazowieckie,PL78,391818
2021-05-13,Opolskie,PL79,68595
2021-05-13,Podkarpackie,PL80,125598
2021-05-13,Podlaskie,PL81,68898
2021-05-13,Pomorskie,PL82,190142
2021-05-13,Slaskie,PL83,357872
2021-05-13,Swietokrzyskie,PL84,71981
2021-05-13,Warminsko-Mazurskie,PL85,120884
2021-05-13,Wielkopolskie,PL86,281480
2021-05-13,Zachodniopomorskie,PL87,127866
2021-05-14,Poland,PL,2844804
2021-05-14,Dolnoslaskie,PL72,210006
2021-05-14,Kujawsko-Pomorskie,PL73,179398
2021-05-14,Lodzkie,PL74,177374
2021-05-14,Lubelskie,PL75,124780
2021-05-14,Lubuskie,PL76,73349
2021-05-14,Malopolskie,PL77,220036
2021-05-14,Mazowieckie,PL78,392282
2021-05-14,Opolskie,PL79,68771
2021-05-14,Podkarpackie,PL80,125682
2021-05-14,Podlaskie,PL81,68974
2021-05-14,Pomorskie,PL82,190369
2021-05-14,Slaskie,PL83,358364
2021-05-14,Swietokrzyskie,PL84,72082
2021-05-14,Warminsko-Mazurskie,PL85,120988
2021-05-14,Wielkopolskie,PL86,281862
2021-05-14,Zachodniopomorskie,PL87,128026
2021-05-15,Poland,PL,2848092
2021-05-15,Dolnoslaskie,PL72,210313
2021-05-15,Kujawsko-Pomorskie,PL73,179567
2021-05-15,Lodzkie,PL74,177615
2021-05-15,Lubelskie,PL75,124976
2021-05-15,Lubuskie,PL76,73416
2021-05-15,Malopolskie,PL77,220280
2021-05-15,Mazowieckie,PL78,392682
2021-05-15,Opolskie,PL79,68869
2021-05-15,Podkarpackie,PL80,125759
2021-05-15,Podlaskie,PL81,69052
2021-05-15,Pomorskie,PL82,190599
2021-05-15,Slaskie,PL83,358796
2021-05-15,Swietokrzyskie,PL84,72168
2021-05-15,Warminsko-Mazurskie,PL85,121080
2021-05-15,Wielkopolskie,PL86,282168
2021-05-15,Zachodniopomorskie,PL87,128241
2021-05-16,Poland,PL,2850988
2021-05-16,Dolnoslaskie,PL72,210601
2021-05-16,Kujawsko-Pomorskie,PL73,179711
2021-05-16,Lodzkie,PL74,177857
2021-05-16,Lubelskie,PL75,125137
2021-05-16,Lubuskie,PL76,73501
2021-05-16,Malopolskie,PL77,220518
2021-05-16,Mazowieckie,PL78,393063
2021-05-16,Opolskie,PL79,68986
2021-05-16,Podkarpackie,PL80,125797
2021-05-16,Podlaskie,PL81,69122
2021-05-16,Pomorskie,PL82,190790
2021-05-16,Slaskie,PL83,359117
2021-05-16,Swietokrzyskie,PL84,72266
2021-05-16,Warminsko-Mazurskie,PL85,121153
2021-05-16,Wielkopolskie,PL86,282464
2021-05-16,Zachodniopomorskie,PL87,128368
2021-05-17,Poland,PL,2853155
2021-05-17,Dolnoslaskie,PL72,210837
2021-05-17,Kujawsko-Pomorskie,PL73,179819
2021-05-17,Lodzkie,PL74,178018
2021-05-17,Lubelskie,PL75,125269
2021-05-17,Lubuskie,PL76,73559
2021-05-17,Malopolskie,PL77,220665
2021-05-17,Mazowieckie,PL78,393333
2021-05-17,Opolskie,PL79,69053
2021-05-17,Podkarpackie,PL80,125862
2021-05-17,Podlaskie,PL81,69182
2021-05-17,Pomorskie,PL82,190948
2021-05-17,Slaskie,PL83,359387
2021-05-17,Swietokrzyskie,PL84,72306
2021-05-17,Warminsko-Mazurskie,PL85,121184
2021-05-17,Wielkopolskie,PL86,282719
2021-05-17,Zachodniopomorskie,PL87,128441
2021-05-18,Poland,PL,2854264
2021-05-18,Dolnoslaskie,PL72,210950
2021-05-18,Kujawsko-Pomorskie,PL73,179878
2021-05-18,Lodzkie,PL74,178084
2021-05-18,Lubelskie,PL75,125306
2021-05-18,Lubuskie,PL76,73578
2021-05-18,Malopolskie,PL77,220756
2021-05-18,Mazowieckie,PL78,393478
2021-05-18,Opolskie,PL79,69098
2021-05-18,Podkarpackie,PL80,125901
2021-05-18,Podlaskie,PL81,69209
2021-05-18,Pomorskie,PL82,191046
2021-05-18,Slaskie,PL83,359515
2021-05-18,Swietokrzyskie,PL84,72343
2021-05-18,Warminsko-Mazurskie,PL85,121204
2021-05-18,Wielkopolskie,PL86,282822
2021-05-18,Zachodniopomorskie,PL87,128507
2021-05-19,Poland,PL,2855998
2021-05-19,Dolnoslaskie,PL72,211099
2021-05-19,Kujawsko-Pomorskie,PL73,179977
2021-05-19,Lodzkie,PL74,178243
2021-05-19,Lubelskie,PL75,125433
2021-05-19,Lubuskie,PL76,73607
2021-05-19,Malopolskie,PL77,220890
2021-05-19,Mazowieckie,PL78,393682
2021-05-19,Opolskie,PL79,69139
2021-05-19,Podkarpackie,PL80,125932
2021-05-19,Podlaskie,PL81,69257
2021-05-19,Pomorskie,PL82,191140
2021-05-19,Slaskie,PL83,359759
2021-05-19,Swietokrzyskie,PL84,72391
2021-05-19,Warminsko-Mazurskie,PL85,121273
2021-05-19,Wielkopolskie,PL86,282938
2021-05-19,Zachodniopomorskie,PL87,128632
2021-05-20,Poland,PL,2858342
2021-05-20,Dolnoslaskie,PL72,211323
2021-05-20,Kujawsko-Pomorskie,PL73,180081
2021-05-20,Lodzkie,PL74,178439
2021-05-20,Lubelskie,PL75,125569
2021-05-20,Lubuskie,PL76,73645
2021-05-20,Malopolskie,PL77,221072
2021-05-20,Mazowieckie,PL78,393956
2021-05-20,Opolskie,PL79,69216
2021-05-20,Podkarpackie,PL80,125973
2021-05-20,Podlaskie,PL81,69343
2021-05-20,Pomorskie,PL82,191253
2021-05-20,Slaskie,PL83,360076
2021-05-20,Swietokrzyskie,PL84,72445
2021-05-20,Warminsko-Mazurskie,PL85,121343
2021-05-20,Wielkopolskie,PL86,283219
2021-05-20,Zachodniopomorskie,PL87,128769
2021-05-21,Poland,PL,2860428
2021-05-21,Dolnoslaskie,PL72,211529
2021-05-21,Kujawsko-Pomorskie,PL73,180167
2021-05-21,Lodzkie,PL74,178585
2021-05-21,Lubelskie,PL75,125671
2021-05-21,Lubuskie,PL76,73684
2021-05-21,Malopolskie,PL77,221243
2021-05-21,Mazowieckie,PL78,394192
2021-05-21,Opolskie,PL79,69289
2021-05-21,Podkarpackie,PL80,126026
2021-05-21,Podlaskie,PL81,69411
2021-05-21,Pomorskie,PL82,191391
2021-05-21,Slaskie,PL83,360314
2021-05-21,Swietokrzyskie,PL84,72508
2021-05-21,Warminsko-Mazurskie,PL85,121391
2021-05-21,Wielkopolskie,PL86,283493
2021-05-21,Zachodniopomorskie,PL87,128893
2021-05-22,Poland,PL,2862107
2021-05-22,Dolnoslaskie,PL72,211692
2021-05-22,Kujawsko-Pomorskie,PL73,180248
2021-05-22,Lodzkie,PL74,178720
2021-05-22,Lubelskie,PL75,125755
2021-05-22,Lubuskie,PL76,73719
2021-05-22,Malopolskie,PL77,221373
2021-05-22,Mazowieckie,PL78,394413
2021-05-22,Opolskie,PL79,69345
2021-05-22,Podkarpackie,PL80,126070
2021-05-22,Podlaskie,PL81,69449
2021-05-22,Pomorskie,PL82,191485
2021-05-22,Slaskie,PL83,360514
2021-05-22,Swietokrzyskie,PL84,72550
2021-05-22,Warminsko-Mazurskie,PL85,121435
2021-05-22,Wielkopolskie,PL86,283684
2021-05-22,Zachodniopomorskie,PL87,128985
2021-05-23,Poland,PL,2863623
2021-05-23,Dolnoslaskie,PL72,211849
2021-05-23,Kujawsko-Pomorskie,PL73,180316
2021-05-23,Lodzkie,PL74,178842
2021-05-23,Lubelskie,PL75,125857
2021-05-23,Lubuskie,PL76,73748
2021-05-23,Malopolskie,PL77,221503
2021-05-23,Mazowieckie,PL78,394600
2021-05-23,Opolskie,PL79,69394
2021-05-23,Podkarpackie,PL80,126103
2021-05-23,Podlaskie,PL81,69488
2021-05-23,Pomorskie,PL82,191566
2021-05-23,Slaskie,PL83,360668
2021-05-23,Swietokrzyskie,PL84,72585
2021-05-23,Warminsko-Mazurskie,PL85,121470
2021-05-23,Wielkopolskie,PL86,283882
2021-05-23,Zachodniopomorskie,PL87,129057
2021-05-24,Poland,PL,2864698
2021-05-24,Dolnoslaskie,PL72,211923
2021-05-24,Kujawsko-Pomorskie,PL73,180369
2021-05-24,Lodzkie,PL74,178937
2021-05-24,Lubelskie,PL75,125907
2021-05-24,Lubuskie,PL76,73765
2021-05-24,Malopolskie,PL77,221594
2021-05-24,Mazowieckie,PL78,394742
2021-05-24,Opolskie,PL79,69448
2021-05-24,Podkarpackie,PL80,126124
2021-05-24,Podlaskie,PL81,69516
2021-05-24,Pomorskie,PL82,191650
2021-05-24,Slaskie,PL83,360798
2021-05-24,Swietokrzyskie,PL84,72618
2021-05-24,Warminsko-Mazurskie,PL85,121491
2021-05-24,Wielkopolskie,PL86,283998
2021-05-24,Zachodniopomorskie,PL87,129105
2021-05-25,Poland,PL,2865257
2021-05-25,Dolnoslaskie,PL72,211976
2021-05-25,Kujawsko-Pomorskie,PL73,180396
2021-05-25,Lodzkie,PL74,178985
2021-05-25,Lubelskie,PL75,125932
2021-05-25,Lubuskie,PL76,73774
2021-05-25,Malopolskie,PL77,221641
2021-05-25,Mazowieckie,PL78,394825
2021-05-25,Opolskie,PL79,69463
2021-05-25,Podkarpackie,PL80,126134
2021-05-25,Podlaskie,PL81,69525
2021-05-25,Pomorskie,PL82,191679
2021-05-25,Slaskie,PL83,360873
2021-05-25,Swietokrzyskie,PL84,72633
2021-05-25,Warminsko-Mazurskie,PL85,121504
2021-05-25,Wielkopolskie,PL86,284055
2021-05-25,Zachodniopomorskie,PL87,129139
2021-05-26,Poland,PL,2866257
2021-05-26,Dolnoslaskie,PL72,212065
2021-05-26,Kujawsko-Pomorskie,PL73,180447
2021-05-26,Lodzkie,PL74,179068
2021-05-26,Lubelskie,PL75,126002
2021-05-26,Lubuskie,PL76,73796
2021-05-26,Malopolskie,PL77,221705
2021-05-26,Mazowieckie,PL78,394963
2021-05-26,Opolskie,PL79,69490
2021-05-26,Podkarpackie,PL80,126149
2021-05-26,Podlaskie,PL81,69547
2021-05-26,Pomorskie,PL82,191710
2021-05-26,Slaskie,PL83,360994
2021-05-26,Swietokrzyskie,PL84,72661
2021-05-26,Warminsko-Mazurskie,PL85,121535
2021-05-26,Wielkopolskie,PL86,284169
2021-05-26,Zachodniopomorskie,PL87,129212
2021-05-27,Poland,PL,2867524
2021-05-27,Dolnoslaskie,PL72,212187
2021-05-27,Kujawsko-Pomorskie,PL73,180500
2021-05-27,Lodzkie,PL74,179160
2021-05-27,Lubelskie,PL75,126072
2021-05-27,Lubuskie,PL76,73818
2021-05-27,Malopolskie,PL77,221805
2021-05-27,Mazowieckie,PL78,395111
2021-05-27,Opolskie,PL79,69525
2021-05-27,Podkarpackie,PL80,126181
2021-05-27,Podlaskie,PL81,69587
2021-05-27,Pomorskie,PL82,191780
2021-05-27,Slaskie,PL83,361179
2021-05-27,Swietokrzyskie,PL84,72694
2021-05-27,Warminsko-Mazurskie,PL85,121568
2021-05-27,Wielkopolskie,PL86,284317
2021-05-27,Zachodniopomorskie,PL87,129286
2021-05-28,Poland,PL,2868754
2021-05-28,Dolnoslaskie,PL72,212285
2021-05-28,Kujawsko-Pomorskie,PL73,180555
2021-05-28,Lodzkie,PL74,179266
2021-05-28,Lubelskie,PL75,126172
2021-05-28,Lubuskie,PL76,73853
2021-05-28,Malopolskie,PL77,221890
2021-05-28,Mazowieckie,PL78,395263
2021-05-28,Opolskie,PL79,69572
2021-05-28,Podkarpackie,PL80,126206
2021-05-28,Podlaskie,PL81,69619
2021-05-28,Pomorskie,PL82,191850
2021-05-28,Slaskie,PL83,361312
2021-05-28,Swietokrzyskie,PL84,72724
2021-05-28,Warminsko-Mazurskie,PL85,121605
2021-05-28,Wielkopolskie,PL86,284447
2021-05-28,Zachodniopomorskie,PL87,129360
2021-05-29,Poland,PL,2869700
2021-05-29,Dolnoslaskie,PL72,212369
2021-05-29,Kujawsko-Pomorskie,PL73,180594
2021-05-29,Lodzkie,PL74,179337
2021-05-29,Lubelskie,PL75,126225
2021-05-29,Lubuskie,PL76,73867
2021-05-29,Malopolskie,PL77,221956
2021-05-29,Mazowieckie,PL78,395376
2021-05-29,Opolskie,PL79,69606
2021-05-29,Podkarpackie,PL80,126233
2021-05-29,Podlaskie,PL81,69651
2021-05-29,Pomorskie,PL82,191910
2021-05-29,Slaskie,PL83,361435
2021-05-29,Swietokrzyskie,PL84,72752
2021-05-29,Warminsko-Mazurskie,PL85,121626
2021-05-29,Wielkopolskie,PL86,284557
2021-05-29,Zachodniopomorskie,PL87,129416
2021-05-30,Poland,PL,2870475
2021-05-30,Dolnoslaskie,PL72,212440
2021-05-30,Kujawsko-Pomorskie,PL73,180621
2021-05-30,Lodzkie,PL74,179389
2021-05-30,Lubelskie,PL75,126277
2021-05-30,Lubuskie,PL76,73883
2021-05-30,Malopolskie,PL77,222004
2021-05-30,Mazowieckie,PL78,395482
2021-05-30,Opolskie,PL79,69638
2021-05-30,Podkarpackie,PL80,126252
2021-05-30,Podlaskie,PL81,69672
2021-05-30,Pomorskie,PL82,191946
2021-05-30,Slaskie,PL83,361533
2021-05-30,Swietokrzyskie,PL84,72779
2021-05-30,Warminsko-Mazurskie,PL85,121650
2021-05-30,Wielkopolskie,PL86,284662
2021-05-30,Zachodniopomorskie,PL87,129455
2021-05-31,Poland,PL,2871054
2021-05-31,Dolnoslaskie,PL72,212493
2021-05-31,Kujawsko-Pomorskie,PL73,180643
2021-05-31,Lodzkie,PL74,179436
2021-05-31,Lubelskie,PL75,126302
2021-05-31,Lubuskie,PL76,73894
2021-05-31,Malopolskie,PL77,222050
2021-05-31,Mazowieckie,PL78,395560
2021-05-31,Opolskie,PL79,69675
2021-05-31,Podkarpackie,PL80,126264
2021-05-31,Podlaskie,PL81,69689
2021-05-31,Pomorskie,PL82,191970
2021-05-31,Slaskie,PL83,361609
2021-05-31,Swietokrzyskie,PL84,72793
2021-05-31,Warminsko-Mazurskie,PL85,121664
2021-05-31,Wielkopolskie,PL86,284730
2021-05-31,Zachodniopomorskie,PL87,129475
2021-06-01,Poland,PL,2871387
2021-06-01,Dolnoslaskie,PL72,212526
2021-06-01,Kujawsko-Pomorskie,PL73,180652
2021-06-01,Lodzkie,PL74,179460
2021-06-01,Lubelskie,PL75,126315
2021-06-01,Lubuskie,PL76,73903
2021-06-01,Malopolskie,PL77,222069
2021-06-01,Mazowieckie,PL78,395614
2021-06-01,Opolskie,PL79,69690
2021-06-01,Podkarpackie,PL80,126274
2021-06-01,Podlaskie,PL81,69700
2021-06-01,Pomorskie,PL82,191994
2021-06-01,Slaskie,PL83,361641
2021-06-01,Swietokrzyskie,PL84,72806
2021-06-01,Warminsko-Mazurskie,PL85,121673
2021-06-01,Wielkopolskie,PL86,284762
2021-06-01,Zachodniopomorskie,PL87,129495
2021-06-02,Poland,PL,2871975
2021-06-02,Dolnoslaskie,PL72,212574
2021-06-02,Kujawsko-Pomorskie,PL73,180670
2021-06-02,Lodzkie,PL74,179519
2021-06-02,Lubelskie,PL75,126358
2021-06-02,Lubuskie,PL76,73915
2021-06-02,Malopolskie,PL77,222121
2021-06-02,Mazowieckie,PL78,395670
2021-06-02,Opolskie,PL79,69708
2021-06-02,Podkarpackie,PL80,126286
2021-06-02,Podlaskie,PL81,69717
2021-06-02,Pomorskie,PL82,192034
2021-06-02,Slaskie,PL83,361702
2021-06-02,Swietokrzyskie,PL84,72832
2021-06-02,Warminsko-Mazurskie,PL85,121695
2021-06-02,Wielkopolskie,PL86,284825
2021-06-02,Zachodniopomorskie,PL87,129527
2021-06-03,Poland,PL,2872639
2021-06-03,Dolnoslaskie,PL72,212639
2021-06-03,Kujawsko-Pomorskie,PL73,180697
2021-06-03,Lodzkie,PL74,179580
2021-06-03,Lubelskie,PL75,126407
2021-06-03,Lubuskie,PL76,73918
2021-06-03,Malopolskie,PL77,222170
2021-06-03,Mazowieckie,PL78,395757
2021-06-03,Opolskie,PL79,69733
2021-06-03,Podkarpackie,PL80,126297
2021-06-03,Podlaskie,PL81,69743
2021-06-03,Pomorskie,PL82,192061
2021-06-03,Slaskie,PL83,361787
2021-06-03,Swietokrzyskie,PL84,72844
2021-06-03,Warminsko-Mazurskie,PL85,121709
2021-06-03,Wielkopolskie,PL86,284900
2021-06-03,Zachodniopomorskie,PL87,129565
2021-06-04,Poland,PL,2873211
2021-06-04,Dolnoslaskie,PL72,212705
2021-06-04,Kujawsko-Pomorskie,PL73,180725
2021-06-04,Lodzkie,PL74,179622
2021-06-04,Lubelskie,PL75,126449
2021-06-04,Lubuskie,PL76,73928
2021-06-04,Malopolskie,PL77,222215
2021-06-04,Mazowieckie,PL78,395815
2021-06-04,Opolskie,PL79,69764
2021-06-04,Podkarpackie,PL80,126313
2021-06-04,Podlaskie,PL81,69762
2021-06-04,Pomorskie,PL82,192084
2021-06-04,Slaskie,PL83,361856
2021-06-04,Swietokrzyskie,PL84,72856
2021-06-04,Warminsko-Mazurskie,PL85,121720
2021-06-04,Wielkopolskie,PL86,284962
2021-06-04,Zachodniopomorskie,PL87,129597
2021-06-05,Poland,PL,2873530
2021-06-05,Dolnoslaskie,PL72,212728
2021-06-05,Kujawsko-Pomorskie,PL73,180740
2021-06-05,Lodzkie,PL74,179646
2021-06-05,Lubelskie,PL75,126461
2021-06-05,Lubuskie,PL76,73932
2021-06-05,Malopolskie,PL77,222235
2021-06-05,Mazowieckie,PL78,395872
2021-06-05,Opolskie,PL79,69782
2021-06-05,Podkarpackie,PL80,126321
2021-06-05,Podlaskie,PL81,69774
2021-06-05,Pomorskie,PL82,192099
2021-06-05,Slaskie,PL83,361886
2021-06-05,Swietokrzyskie,PL84,72869
2021-06-05,Warminsko-Mazurskie,PL85,121728
2021-06-05,Wielkopolskie,PL86,285000
2021-06-05,Zachodniopomorskie,PL87,129616
2021-06-06,Poland,PL,2873945
2021-06-06,Dolnoslaskie,PL72,212767
2021-06-06,Kujawsko-Pomorskie,PL73,180767
2021-06-06,Lodzkie,PL74,179690
2021-06-06,Lubelskie,PL75,126494
2021-06-06,Lubuskie,PL76,73938
2021-06-06,Malopolskie,PL77,222262
2021-06-06,Mazowieckie,PL78,395921
2021-06-06,Opolskie,PL79,69796
2021-06-06,Podkarpackie,PL80,126340
2021-06-06,Podlaskie,PL81,69780
2021-06-06,Pomorskie,PL82,192116
2021-06-06,Slaskie,PL83,361917
2021-06-06,Swietokrzyskie,PL84,72875
2021-06-06,Warminsko-Mazurskie,PL85,121745
2021-06-06,Wielkopolskie,PL86,285054
2021-06-06,Zachodniopomorskie,PL87,129634
2021-06-07,Poland,PL,2874257
2021-06-07,Dolnoslaskie,PL72,212789
2021-06-07,Kujawsko-Pomorskie,PL73,180779
2021-06-07,Lodzkie,PL74,179713
2021-06-07,Lubelskie,PL75,126509
2021-06-07,Lubuskie,PL76,73941
2021-06-07,Malopolskie,PL77,222290
2021-06-07,Mazowieckie,PL78,395957
2021-06-07,Opolskie,PL79,69815
2021-06-07,Podkarpackie,PL80,126350
2021-06-07,Podlaskie,PL81,69785
2021-06-07,Pomorskie,PL82,192127
2021-06-07,Slaskie,PL83,361967
2021-06-07,Swietokrzyskie,PL84,72879
2021-06-07,Warminsko-Mazurskie,PL85,121756
2021-06-07,Wielkopolskie,PL86,285096
2021-06-07,Zachodniopomorskie,PL87,129648
2021-06-08,Poland,PL,2874451
2021-06-08,Dolnoslaskie,PL72,212799
